,ID,Antigen_Processing_and_Presentation_Li_et_al,Antimicrobials_Li_et_al,Base_excision_repair,CD8_c1_Tex,CD_8_T_effector,CellCycle_Reg,Cell_cycle,Co_inhibition_T_cell_Rooney_et_al,Cytokines_Li_et_al,DDR,DNA_replication,EMT1,EMT2,EMT3,HLA_signature_gene,Homologous_recombination,Immune_Checkpoint,Mismatch_Repair,Nucleotide_excision_repair,Pan_F_TBRs,Purine_Metabolism,Pyrimidine_Metabolism,TCR_signaling_Pathway_Li_et_al,TIP_Killing_of_cancer_cells_2,TIP_Priming_and_activation_1,TIP_Priming_and_activation_2,TIP_Recognition_of_cancer_cells_by_T_cells_1,TMEscoreA_CIR,TMEscoreA_plus,TMEscoreB_CIR,TMEscore_CIR
79,SAM3785587846ce,0.3233102851727232,0.30151608021669196,0.32897501914275007,-0.09721830865428394,-0.060633388503479886,0.43767605588157105,0.43207219427951615,-0.060058772715078285,0.16220258233404508,0.47147928831641384,0.3825641732112352,0.3521201057171253,0.18803042605535475,0.2660458156459429,-0.07228820030417721,0.3558960451460756,-0.07484770077039082,0.40384787589578636,0.38739208698505234,0.38297165980096276,0.31357460236893153,0.3538297729879993,0.057740198528470704,0.15407134165201258,-0.07484770077039082,-0.07484770077039082,0.311807963803492,0.16785257434428155,0.1428412492520645,0.21646341632930532,-0.04861084198502377
80,SAM3894ac3956a5,0.36519410906894456,0.3379722389835902,0.33062242343793025,-0.03438830764816351,0.03293128957278867,0.44968449137238803,0.4187711287133601,0.0417172796191572,0.2524302345166556,0.45881012981851743,0.36835881288617606,0.3880195251888847,0.3780593562563536,0.3870450388690016,-0.014399994414891032,0.34411737811370424,0.010342855097981928,0.4002043775322588,0.3852664028121761,0.483130354334507,0.3334894127320743,0.3628198831630545,0.08568292134203923,0.21950948830570968,0.010342855097981928,0.010342855097981928,0.32630057644434507,0.20270354843667956,0.19435962375463067,0.430395202670079,-0.22769165423339946
81,SAM39eb94fa504d,0.41611335933806215,0.36990280825770916,0.32956466705915655,0.03477888208698733,0.13228842741620275,0.448526713996581,0.45062660245805336,0.08576858301469036,0.28185985575232375,0.45206293575744677,0.413274368517738,0.3377075486127424,0.30178181689207323,0.33710890259725085,0.07980824407666935,0.3400842662056697,0.07331746557272624,0.427340031030407,0.38333131493683575,0.44411211870079875,0.33351963365089177,0.37992079532065626,0.13943615226064332,0.27724672671284384,0.07331746557272624,0.07331746557272624,0.34387596747380117,0.3168976871040821,0.27224239306187425,0.33911420015007765,-0.022216513045995534
82,SAM3a1c9632ff7b,0.3745882778677628,0.3187814930458682,0.3283936204181513,-0.20277368585047553,-0.0871073080950976,0.453785240246224,0.43220681208316325,-0.18577962479259624,0.2534841612822918,0.44405399118325956,0.37947003539831897,0.34655462343519167,0.25686967977505937,0.2540231435361047,-0.13918376298873839,0.3465900666633533,-0.19692315175025044,0.3997671014583191,0.3745938228631477,0.4690035388010511,0.3721882971123668,0.3861747314649515,-0.027877323470001103,0.1675277533457543,-0.19692315175025044,-0.19692315175025044,0.25222261771678595,0.17712458315604787,0.14805035402327582,0.28854533168426166,-0.11142074852821379
83,SAM3b1066e5801b,0.4652576665517173,0.3623789773302068,0.3032869918810924,0.09379362533288048,0.14463658382288228,0.41280690252041186,0.41056127598860115,0.17288023551860354,0.280976905269629,0.4508405775986316,0.357977444505953,0.3834995603007677,0.2393704196575597,0.3697044909642253,0.13448084280845862,0.3298839129523635,0.1552203818556537,0.3862582697023436,0.37059774682876717,0.46374179725936104,0.3062616664589999,0.3368237167107292,0.23293703258962006,0.29004838560468954,0.1552203818556537,0.1552203818556537,0.39466780686034997,0.3165263115088235,0.2603920582610766,0.3061331431944239,0.01039316831439957
84,SAM3b15b4c6311d,0.4745170418424445,0.4327822164028192,0.3300726303690036,0.12187064511883033,0.2677421896584163,0.45665840156861864,0.4588403889388895,0.16555714399107213,0.3617059790246155,0.45104159279676664,0.4173715946019633,0.33745805407563173,0.35359967430713335,0.3119011615078919,0.09276664689760118,0.33478637370650377,0.16360016836053265,0.42392726656065227,0.3891555948659675,0.4469889891423834,0.3311252409070305,0.3579223673813584,0.21215949875075144,0.31396465654704947,0.16360016836053265,0.16360016836053265,0.416780556617827,0.4028945321674683,0.42950432347343603,0.2683688608180039,0.13452567134946442
85,SAM3cb94b0d5297,0.39739616683667733,0.3974765709284942,0.3172330300875959,0.02304109815594139,0.11724879661246804,0.4174347380349716,0.42361680009309816,0.09488082754493801,0.29739706142740396,0.4508290560135052,0.36142766868355775,0.42395616493999677,0.3175921273882211,0.27979853942732336,0.09480720798680321,0.332051602523434,0.07499703626016922,0.3921720420248654,0.38194440806179314,0.429532397371446,0.3302677448673508,0.3578799706688235,0.14076432294191682,0.2764115130184809,0.07499703626016922,0.07499703626016922,0.3547348449653764,0.30039845283550815,0.2418985746348193,0.2819497274318265,0.018448725403681643
86,SAM3e04eb914f3d,0.4509927745517166,0.4260816131184976,0.3180195349763775,0.0936797183246923,0.26011659491418776,0.4278177358884767,0.424220998299478,0.1228546169553916,0.37876968466004735,0.4498362091322412,0.3624865871710583,0.3861951686051229,0.3503824689552969,0.37434549171795706,0.18966312028876947,0.332582064633381,0.11100647322002562,0.3946771396929402,0.38382312716590733,0.47307491919946737,0.33769594647071777,0.3611773286465541,0.20458092039944936,0.29518483774593907,0.11100647322002562,0.11100647322002562,0.37995147473634033,0.41301071465694145,0.3763058594302611,0.3134007669683101,0.09960994768863135
87,SAM3e8baff50d7a,0.3461577792124475,0.3032347813457674,0.3520772492822919,-0.1867276709589933,-0.09598062187859525,0.37281961415784026,0.44754240281784036,-0.09486943960215266,0.17585798622320348,0.46686686089272134,0.44393908302084384,0.38872673084276166,0.12698937960729836,0.2909549895041045,-0.11129376872943367,0.3673705413809094,-0.12294788017593274,0.4361883448331631,0.3898835517446273,0.3412342193767548,0.3633973168731137,0.37354484786795616,-0.04344504463846449,0.15038055797993105,-0.12294788017593274,-0.12294788017593274,0.22443272688365354,0.22375594729929096,0.1469386097292033,0.20081510048500603,0.022940846814284932
88,SAM3ee5dcd894f0,0.4060736094688379,0.3661039737296102,0.35721763893968567,-0.031286659594820736,0.016799277542971322,0.4411334818062588,0.43661353929358937,-5.271230072556531e-05,0.2279216788937136,0.45594275726911987,0.4133854373533956,0.4201937667185955,0.38981445692835975,0.30141996802429327,-0.03469193081022987,0.3543861723803713,-0.03781871471736747,0.41895150908626394,0.38786734340191475,0.4834263943604639,0.3879597220307777,0.40445869653589583,0.063520045332473,0.21653382500168514,-0.03781871471736747,-0.03781871471736747,0.30505620702500447,0.2315855686980172,0.19803160420925878,0.345551963357491,-0.11396639465947381
89,SAM3f2033c90438,0.36742281143083766,0.3531659819611887,0.34005437545396916,-0.023818390447684388,0.0713397591059323,0.41689488801119773,0.4343872985182765,0.06097197702919876,0.2781864504548476,0.45679471947736966,0.3989025116410198,0.41359657951410134,0.3297462956131606,0.34686012078971384,0.017736708675270597,0.3472598408190672,0.0352166861978841,0.42477296390500807,0.3871854465834342,0.4339142873208317,0.3543077858087241,0.38392371652305607,0.06813838362976006,0.23600759341855246,0.0352166861978841,0.0352166861978841,0.3159833489363543,0.24854997133670317,0.2574722015590532,0.264039967176368,-0.015489995839664844
90,SAM3f446449bf81,0.43328379756036184,0.3705271493566715,0.32526451457086863,0.05041279276954743,0.1432164196327876,0.40358435386047486,0.4288135995616539,0.10628281741757066,0.26858223470000236,0.45835152495972087,0.40132801823683845,0.3575959110713115,0.2447246889627027,0.37744413643249175,0.050345359222888034,0.35912971367233415,0.08051049412470088,0.4259032701443277,0.3827182378191627,0.4397560346357458,0.3313623090177536,0.359492413425992,0.15350114109645308,0.22475746974495062,0.08051049412470088,0.08051049412470088,0.3733661385341702,0.35718812148632884,0.33652788957416485,0.4025261798503142,-0.045338058363985356
91,SAM415f36ad349e,0.38712281744050053,0.31928703036886213,0.3273500719016813,0.005810277756395362,-0.032530258780155315,0.48659637423232166,0.4460848038511333,0.11888432073302654,0.2770527332318415,0.45979604105440214,0.4180559467737217,0.39266378949699593,0.3749074643928164,0.4738895160563502,-0.03907006109517296,0.34975936060407653,0.08062960578385432,0.42622938771594315,0.39708771114814245,0.4911595623185441,0.3245864231157232,0.35068314098538717,0.12721728652305203,0.230302515813565,0.08062960578385432,0.08062960578385432,0.3414939843546517,0.23986886514329425,0.21218552927407444,0.33105734608309284,-0.09118848093979859
92,SAM4305ab968b90,0.3022678248918169,0.2718700191356903,0.3554950513997813,-0.3154409321002048,-0.36814980511459944,0.44433842536363605,0.45164183894682314,-0.23678093434138273,0.07763991803216153,0.473147049283386,0.41480350045979697,0.29427619077217065,0.1240443207062389,0.09628204737850536,-0.29016153663801836,0.3697382276403772,-0.2759031640512228,0.440365721127205,0.40220923539766773,0.32668263275743553,0.35233905966239276,0.3873841174701715,-0.09074345079871386,0.11767437345601278,-0.2759031640512228,-0.2759031640512228,0.19010300050277765,0.00251148893227826,-0.04435933741767065,0.22735604493803255,-0.2248445560057543
93,SAM4501e41e4751,0.41930966347755805,0.35599782757509635,0.3177364333384285,0.02890636694306341,0.07039531824024278,0.4069332741113469,0.43032788746039047,0.09869608904545821,0.2931501189735438,0.44686662110247716,0.36146748756479724,0.3296125004487284,0.3695831264967532,0.36447294390686175,0.06064546257597773,0.3182106720628048,0.07702228056149367,0.3896311342140786,0.3773517727408151,0.4508214139982964,0.3110665139875584,0.35969084781807836,0.17192389700323896,0.30146545184683254,0.07702228056149367,0.07702228056149367,0.35093065636805854,0.288345164158483,0.23523232672723032,0.27895041883417204,0.009394745324310949
94,SAM4581bac493af,0.46743340848742826,0.4176293151695162,0.34251066255660634,0.18401167390836615,0.28270444279859186,0.4388587643032803,0.438702616562539,0.17162553053307114,0.2546437697346,0.46434164009249645,0.43201951518830006,0.443877826107313,0.18782126409759115,0.3482180509958668,0.13078571072764256,0.3590300692931127,0.15670744016553706,0.43507951945056833,0.38423177300645733,0.34334537336003845,0.3529859473085935,0.37470694168388424,0.2305605350602837,0.33154107596272564,0.15670744016553706,0.15670744016553706,0.372510693136164,0.41790809415165,0.39278827333058863,0.17564829232627308,0.2422598018253769
95,SAM45c8e6412c66,0.4891222107102448,0.42062548896434426,0.33327483497912586,0.14766371014438107,0.29125836581672504,0.4692953745042855,0.45664942128097746,0.1762523229002682,0.32348769240563524,0.4509729867855295,0.43314312292862045,0.3494975135858203,0.3198241390171139,0.3402912263478156,0.15266045420007576,0.3705206409428783,0.16439270194529493,0.4359643015238286,0.37955300633702466,0.39726393118665443,0.34753866182005283,0.3803090061133281,0.23078271220320176,0.2944809895229197,0.16439270194529493,0.16439270194529493,0.4073161077357741,0.4676626928835712,0.4432371941354513,0.2025273503209222,0.26513534256264903
96,SAM468a9e1dc821,0.3899149427649096,0.32346774474276635,0.35244416378862675,-0.17179983924998277,-0.15215790202748788,0.44914404640067807,0.4374435772333492,-0.12007626143743665,0.2082550057860698,0.4547975459304039,0.38815489001779074,0.39511039914854434,0.3652075566548913,0.2844532870479159,-0.15106592440461036,0.3315728747140276,-0.13034572997093405,0.40558891400473174,0.3968041810740528,0.42899599796895127,0.3827878020492319,0.3888219071123627,0.016412715538675078,0.177528042047604,-0.13034572997093405,-0.13034572997093405,0.27208263293641377,0.12643804018170837,0.09075641899360508,0.24032535483159673,-0.11388731464988835
97,SAM47fc46c3d6be,0.4751210879387709,0.4208132688785103,0.30877772903632505,0.1254581552551853,0.23819081724380498,0.44056453246472593,0.4331245727196703,0.18812193030984528,0.35649301084891716,0.44907907355438886,0.4121092273544435,0.4199423674568334,0.3222358497783895,0.44678084128928,0.1391563570138356,0.3391152895259836,0.17780149003720014,0.42295587918574706,0.3769238046274418,0.4488822230760392,0.32865231682075563,0.34538813204401864,0.22212530359528695,0.3075536212524041,0.17780149003720014,0.17780149003720014,0.41706960796896075,0.43333586704723037,0.40796721717058987,0.32673573584426546,0.10660013120296491
98,SAM4918c524b83a,0.40889396072027184,0.348782172903697,0.3258992047018132,-0.1306866190587204,-0.034279573452445686,0.4053503354201806,0.4216907537924646,-0.0659390803866497,0.26497879992024315,0.4514358335262472,0.38134135859430157,0.4044901351482183,0.29184715284098534,0.2798949196685131,-0.12583200883379114,0.333851129263085,-0.09687542673420736,0.4015755153178874,0.3823539004241223,0.5110384396474583,0.3266721067953745,0.36947788884342664,-0.012754953825925687,0.13758682762067917,-0.09687542673420736,-0.09687542673420736,0.28403631087191256,0.17961923611646913,0.19091675569675468,0.3798648903012904,-0.20024565418482126
99,SAM491e341d5a82,0.35918821489581415,0.3047716240605832,0.3280024483609113,-0.14045674248484427,-0.029911797550506904,0.4519758886154317,0.45069669513851485,-0.07218868688126431,0.21136059571923677,0.4602629162644202,0.43113385086530626,0.36969976911523295,0.23448635494716602,0.3046745235276079,-0.12457434495017655,0.36299577144555306,-0.10175918597319465,0.43453784950608937,0.37440220874309793,0.418811093467752,0.34105773646401044,0.36597747382332685,0.02604366310156444,0.14972004426976226,-0.10175918597319465,-0.10175918597319465,0.2958431024929131,0.18618374715832456,0.19714424873559283,0.3393285093642248,-0.15314476220590026
100,SAM49d48750e294,0.3361425069115706,0.3165878423913307,0.3162553581410666,-0.05472101770839923,-0.08397692339649297,0.43405809529122735,0.4107889834656465,0.02836028549009843,0.2823650861151235,0.44506871333370723,0.3298128965031832,0.40684641072615985,0.4668993908856642,0.47159720590914944,-0.06952041534299126,0.3258718429034844,-0.0008663992139217487,0.36689536119366656,0.3681319032576654,0.540772966524156,0.30567546557194747,0.32937595834481154,0.08035503777199973,0.21400718763426044,-0.0008663992139217487,-0.0008663992139217487,0.3121036852125024,0.11853155750025003,0.10780977003940101,0.48391908790090005,-0.36538753040065003
101,SAM49f9b2e57aa5,0.3112200521741762,0.32280090708967457,0.3354290651511387,-0.07876023777419577,-0.09829092843579318,0.4716201712174899,0.44141312092087875,-0.018910283720973902,0.18832762452504972,0.4623761101485726,0.4077053105827192,0.3389168904506031,0.20768512765895203,0.2833283337923047,-0.09073153532192359,0.3679228393531336,-0.050521269918626904,0.42230585528382625,0.3777987669007155,0.4005311035415695,0.36862841528551243,0.39908638972285093,0.04594769077756339,0.20504710125158845,-0.050521269918626904,-0.050521269918626904,0.27604619758760995,0.19020366479341064,0.12583103134561896,0.28919710687547545,-0.09899344208206481
102,SAM4b0175e8db6e,0.3972538150400942,0.33683839590414355,0.3252216756785704,-0.008127815924092941,-0.010970362680568146,0.43677069480601455,0.41601431301477415,0.06305679299945555,0.2475547733855955,0.45957451881294287,0.3574695028255397,0.37200656624151934,0.33250438639472196,0.3582238322547572,-0.02451925780109757,0.3411145622919417,0.03628460146059606,0.39221815448579445,0.36689180377534164,0.45545399216832644,0.31224168636767674,0.3320067670149565,0.11610751514949354,0.22592057618490644,0.03628460146059606,0.03628460146059606,0.3451623397242943,0.19168185007923663,0.17294015648051556,0.3364261442830385,-0.1447442942038019
103,SAM4b7ea015fd9e,0.24977407813849167,0.26019146655220915,0.31057411908829446,-0.2530879686345327,-0.2474028903526682,0.454105466303523,0.40253799433838827,-0.13904400805398917,0.12310078372961468,0.46685847209005665,0.3093412183896908,0.29578555863933215,0.0847432595114862,0.17450882268323278,-0.22800571945556988,0.35229989004038076,-0.17065795723903213,0.3729098848506957,0.3725184855324013,0.29223465738913745,0.30027264770206613,0.3354410386849362,-0.056130761040233366,0.09297353926694868,-0.17065795723903213,-0.17065795723903213,0.2755833080714179,0.023827845273282758,0.03331174834413342,0.024932951022454134,-0.0011051057491713763
104,SAM4caabd64e7fd,0.40257740784028767,0.38502420461636727,0.3271945123483936,-0.08008466502755278,0.018567452883275437,0.45092855367202067,0.429312376805768,-0.05056357731771506,0.21882303885755994,0.45889121545905676,0.3624085676778681,0.34546121510374816,0.2607050385515822,0.2651070818336847,-0.08104156916590034,0.33071690878924237,-0.0767048049411514,0.3898705368258345,0.3876043206036654,0.40277775881690897,0.3121897610983754,0.34540996444180416,0.05760959724536111,0.18013314792770366,-0.0767048049411514,-0.0767048049411514,0.3053716388484628,0.2448171774705752,0.20257978082176734,0.2776693922076685,-0.03285221473709332
105,SAM4edbe45817b3,0.45202732508416765,0.4555839597566245,0.32603160148018295,0.12130719150238661,0.2561765031505955,0.4506013361644685,0.45477448472560367,0.16128741690456852,0.3739748469258606,0.4500422347350921,0.4000440085579036,0.37146301759769007,0.38925961136616866,0.34589909322363055,0.13613341501531448,0.3435034949786964,0.13912940117985612,0.41516447648341387,0.38572345516783224,0.43782278091035914,0.3640008615621878,0.3872428589282401,0.19503904879696915,0.3154903747153742,0.13912940117985612,0.13912940117985612,0.40180033930374537,0.4196277715408332,0.39689661963271183,0.2862452167230021,0.13338255481783107
106,SAM5234688806a7,0.37236069446631004,0.3408347811764673,0.3355385290119621,-0.13993624676053268,-0.0789096186882705,0.454206031963227,0.416360865598498,-0.09972477220742391,0.21765436884182734,0.45343748030041936,0.3615794627120486,0.36577427441547716,0.22305199686748145,0.2840731191235994,-0.13224655115469477,0.331708359000232,-0.14285773363631238,0.39118247538206474,0.37274267348915435,0.40350574675265566,0.30955226559857096,0.3468226623761772,0.017393283044441744,0.16239531274690955,-0.14285773363631238,-0.14285773363631238,0.279878789442163,0.15003348475008962,0.14595434988882616,0.26469332621612474,-0.11465984146603511
107,SAM52500cabdd36,0.32951256247482846,0.31840816845452863,0.33381840526554396,-0.09729588099492718,-0.007984731657829928,0.488699697632054,0.4423200998280165,-0.04755736605160457,0.21130238981822344,0.46837679373948804,0.4039778610799064,0.3799660926476346,0.20105906542266389,0.26393267831899603,-0.04822503571396414,0.3571405377798517,-0.05340365991492007,0.4200032862900723,0.37896822729831037,0.4014418738481558,0.3487294282763218,0.37652133017983336,0.09381214190808464,0.15109377312357378,-0.05340365991492007,-0.05340365991492007,0.32239488631237817,0.2381079159057542,0.18433333457433596,0.3529807258471357,-0.11487280994138149
108,SAM52e3fa3ad574,0.4649874219132269,0.39963062379432224,0.33539190981528083,0.17979140895313148,0.21363758706268862,0.3861097668519024,0.4169521725727609,0.1973579940038108,0.2536808335567182,0.4637213032380799,0.39835915606527134,0.3569556820973665,0.20078029788141227,0.30507914349196397,0.15979365894002615,0.3467239057083891,0.1755135664796656,0.413666338396226,0.385824744627485,0.3821361221452234,0.3382183245783247,0.3589803495192004,0.259312525678639,0.3213671422896885,0.1755135664796656,0.1755135664796656,0.4057741491397784,0.3873717815686412,0.344803798132747,0.218012685625583,0.1693590959430582
109,SAM548551ef782c,0.3168112421306457,0.28873518711607327,0.3377444171631976,-0.1645359440578788,-0.1321329378773906,0.42651060567976296,0.4588094785228285,-0.06264757310858327,0.13774394565718104,0.47112830217221346,0.415658909289978,0.3772273646763791,0.16587089403297198,0.21394507487808428,-0.2022713790228543,0.3879230739095029,-0.11132058532891426,0.4290928951976351,0.3879407782432584,0.3791276741959838,0.3409267340931592,0.3697470299864356,-0.018439432951657824,0.15976560961304428,-0.11132058532891426,-0.11132058532891426,0.27739078157361924,0.144101583428606,0.12584858235791677,0.19546992566076973,-0.051368342232163744
110,SAM54e58f1b0230,0.2730027764779329,0.29824267115214265,0.3412240859604986,-0.3302709510924442,-0.28024064000845716,0.39929985736332974,0.44859530055885344,-0.24563534502751186,0.21289709144358565,0.46564887595698184,0.42192860063117005,0.3239189765180069,0.18886541418752778,0.12365950670410963,-0.31111625493530554,0.36654952712860595,-0.24862176413328088,0.42088582526055474,0.4001221718020565,0.4270447456932324,0.3362541212506415,0.3558361137064278,-0.10952274547637643,0.15955460372238656,-0.24862176413328088,-0.24862176413328088,0.18664879824415798,-0.0034540564505836434,0.0006354224443923532,0.31070751357411913,-0.3141615700247028
111,SAM553c3c35b847,0.5275876957275242,0.45415600934647515,0.3023193244579069,0.3085606738531082,0.370432223349392,0.45010782902396923,0.4237641149854733,0.3372979389422063,0.4251385341737852,0.4406955606428136,0.3494233823024173,0.359088369607289,0.3783381131857799,0.4325413026797108,0.23710787127709876,0.3219287495434522,0.2942877881091535,0.3844807934963305,0.3738206576740831,0.4794824155267516,0.3169165358457977,0.3396288301420227,0.3401079995770435,0.4301060225873942,0.2942877881091535,0.2942877881091535,0.447365641000483,0.45971289081300665,0.4604777623185708,0.25851599840956746,0.2011968924034392
112,SAM557dde1b9f3e,0.43769724983058844,0.37894826813098054,0.3130544001169774,0.037206926601262506,0.08292844371869437,0.42838781026559497,0.410415452132817,0.09771842807863947,0.30444264866542164,0.4436116122838165,0.3521216812921402,0.43300864084631746,0.3827869964073968,0.4386393928839878,0.06604270491935811,0.3214968326064266,0.05335240316362322,0.3862023199012015,0.3637468236203733,0.5227331469813169,0.3066326593535032,0.33204506110008597,0.17412480557664547,0.23438572466919916,0.05335240316362322,0.05335240316362322,0.3411431756544797,0.29600158548905936,0.24340473023023787,0.47008154228732196,-0.1740799567982626
113,SAM560f23d6a3ad,0.5174598496535825,0.4604650206313973,0.3203606392402585,0.24855811859816368,0.38274143113511533,0.4712688892500807,0.44212634031407966,0.272557745543681,0.34680966630042576,0.4502057582488337,0.3935033960101182,0.36388639012726465,0.19940602221403322,0.365293625012691,0.2534838060847712,0.3452747929439428,0.25058529239915134,0.41484892159524495,0.3748918301752004,0.358604795799982,0.32342440702982234,0.3404022579572164,0.3070392722223359,0.36537385925231447,0.25058529239915134,0.25058529239915134,0.44227280123432106,0.4934063683873595,0.4682427870087307,0.20521630503511507,0.28819006335224445
114,SAM563d6233dfa2,0.25511775552666593,0.24670160967542076,0.3428188639255892,-0.25596760832859566,-0.41359572333145544,0.4214193374713349,0.3980434511421602,-0.05186199700457059,0.14000095599192602,0.45857196744259804,0.3568624777804562,0.35100372915427513,0.23533565847575205,0.31080385519500286,-0.29173613920078934,0.35191273467351064,-0.09773014293664012,0.38913305942053483,0.35528217006576635,0.3598493650987483,0.35595009428304614,0.3710031596723127,-0.13710168378665064,0.18499792414040406,-0.09773014293664012,-0.09773014293664012,0.2630012911430573,-0.0004706981221646383,-0.038362016169819824,0.18027273710601555,-0.18074343522818018
115,SAM568ce160abd9,0.4386122469476664,0.30376465827809235,0.29541484335675056,-0.069478047022439,-0.04256699039477105,0.4135822037480863,0.3749487763817224,0.04742360805306477,0.26936129847564766,0.4412635008782637,0.31899952672863924,0.3557443922713001,0.3798656643295303,0.43550399223386527,-0.03168229396202156,0.29860962641731376,0.02083518626649205,0.37049441357532975,0.3839816041502163,0.5330103972921395,0.30661544925068,0.35299893103253316,0.11319895234670725,0.19537139983277912,0.02083518626649205,0.02083518626649205,0.33976567475994335,0.1532808195599074,0.07984808909662344,0.4775893862015436,-0.3243085666416362
116,SAM572f19794c96,0.42735463346877534,0.37240335487744236,0.3222908388265636,0.022322210116404992,0.08300506282956334,0.45208418470717143,0.4563561284679616,0.09324449889731884,0.29782380263133,0.44427984143230187,0.43582455886077814,0.3850364343476425,0.2516962014490103,0.23745782445043437,0.0565619306572317,0.35948635771961224,0.07104140158766133,0.42934500663483,0.3933118726050334,0.42959300780206866,0.36161053627407175,0.39080269165600745,0.1352994683012775,0.26511264452011846,0.07104140158766133,0.07104140158766133,0.3634062855213039,0.2997364924173414,0.25163948898184246,0.29281563763561036,0.006920854781731045
117,SAM5767dd75d142,0.41215648254315196,0.35931446993045585,0.34188273896940813,0.0026596477002415082,0.12361717847385724,0.42308285614755886,0.44167585891977335,0.05340682257242029,0.24709142755079747,0.4557523037289609,0.4278513414615185,0.444731787551543,0.2480093511326203,0.3307687808069229,0.07205786530571677,0.3559336318473957,0.028426784129754024,0.42220610966744576,0.382092483305019,0.41867399320710713,0.3531801318261904,0.37309540011792725,0.10257735021675983,0.18524045871967657,0.028426784129754024,0.028426784129754024,0.30093754695046643,0.32499107750734324,0.31507481226160833,0.24821527544091795,0.07677580206642529
118,SAM58e7832f4e7d,0.3640983055947217,0.2987840831229865,0.3457568413993918,-0.36184207499062154,-0.3705110317619586,0.4562448761866445,0.3922309621403049,-0.2737030892178893,0.0788154236054163,0.45783649502698487,0.34087306066509143,0.33774341394534113,0.19414041889302272,0.16887764971344263,-0.32208858128281953,0.3288321890296679,-0.2943248484375679,0.3731948611485055,0.3711145983495214,0.3837594224949035,0.339382645083418,0.36259443423604854,-0.10877248187413718,0.1247324075904337,-0.2943248484375679,-0.2943248484375679,0.22647349145088427,-0.018908294472291285,-0.07687872019820399,0.369901712662546,-0.3888100071348373
119,SAM59289ca42c99,0.44641904485351763,0.4321804202942255,0.31948841171235864,0.0737323218184004,0.17377661772600375,0.4408466581221215,0.4248824467038947,0.13194719151912782,0.38886641527289073,0.4317049847543081,0.36263729100927183,0.3885613547966553,0.45053022421055433,0.3886948709451678,0.1570842579815964,0.3205104878713913,0.11285382112388812,0.3780876156687847,0.36988303925444566,0.5093831592106881,0.3517368734326596,0.365277584263975,0.17165934301997415,0.3151389207932152,0.11285382112388812,0.11285382112388812,0.38553417455997174,0.34736590162131714,0.3078349464229455,0.36123178378729376,-0.013865882165976617
120,SAM59b825252c0d,0.38797827134032387,0.36280937069349145,0.3121669022555174,0.03232125925529557,0.12323512777392914,0.38284080622054883,0.4523941198930535,0.08560624694668899,0.2912759346766494,0.44886506147143035,0.400245119671589,0.346219885166311,0.33288814187749804,0.35181889196885546,0.06476701159867887,0.3516026307664353,0.07105970388178987,0.4190354596780775,0.3720794586871683,0.4155883300604982,0.32282262569185616,0.3615796244834516,0.13449956592351497,0.2692298034610926,0.07105970388178987,0.07105970388178987,0.3290958071624176,0.3426011145719248,0.2981166959885613,0.21499319016859728,0.12760792440332755
121,SAM59f392864f5d,0.4376443411646597,0.4114045603548627,0.3165938790826484,0.07785055792509486,0.22047342974422623,0.44553794284321535,0.4392649391721405,0.1119765411506,0.3201738947010824,0.4524807310612396,0.37915590092347257,0.4914315760269026,0.34208363032248523,0.47237209730934276,0.09397272776826548,0.34457629625098446,0.09831853037600535,0.4053764565316781,0.36853599623744693,0.5063244165010351,0.3045799272945807,0.3445939950620819,0.20322392139825435,0.24099267811640612,0.09831853037600535,0.09831853037600535,0.35789019004244044,0.3960815584415944,0.3667456302966936,0.4334015662861137,-0.03732000784451933
122,SAM59fda9035d1d,0.3842068026063374,0.32500281775847584,0.30980912591596343,-0.1116493299673173,-0.06559569083208636,0.44752534482016726,0.4117194822013623,-0.00980704678764074,0.35661240615675166,0.44230841893868866,0.347082780784937,0.38866737848617267,0.5161705825450622,0.46377894821222054,-0.0986651157672827,0.31342466254566365,-0.013302641268822597,0.37624383215083845,0.3817545090368358,0.5853249801991112,0.3242800959473699,0.35514075772350184,-0.028720502809318833,0.24065088710540108,-0.013302641268822597,-0.013302641268822597,0.3309708200543082,0.21655937972035508,0.15265951693136745,0.424736582340131,-0.20817720261977593
123,SAM5a2347c0498a,0.3254724103096026,0.31009042396239517,0.35267575678423596,-0.14409870417068033,-0.08082485117845854,0.39907107284197857,0.44694996770664447,-0.07774432083326467,0.13653505303478256,0.4772855594198886,0.44512143743806215,0.38232397623531145,0.12616460587896552,0.27274551353378657,-0.13586113434549293,0.381668692514859,-0.12129378062451371,0.4552130585822035,0.3989631139894826,0.3232853566552519,0.3559490910426629,0.3788932008457236,-0.002005743786596685,0.09567926868910838,-0.12129378062451371,-0.12129378062451371,0.2598083608006647,0.21101056183776534,0.16309813368089698,0.18540159765092548,0.02560896418683986
124,SAM5b57e47fdcb3,0.3678424595479293,0.3336790916463724,0.34427652688850235,-0.025749904198931885,0.030090107481878483,0.42076065311065514,0.42267050731197453,-0.001142177258623727,0.17671871228465927,0.46723602633367606,0.3895514756842864,0.3322923297486135,0.2733354257189169,0.2777412687730998,-0.04658846178635819,0.3603442559805915,-0.027028131070304096,0.41327527650559726,0.3657781226990735,0.4103903497623837,0.32668438401506666,0.3576919172783211,0.09006351579767925,0.1588426163057664,-0.027028131070304096,-0.027028131070304096,0.30152631368783556,0.19728330535393515,0.20692206428959875,0.3570648941123558,-0.15978158875842066
